Date,Open,High,Low,Close,Volume
2020-10-07,29.6,29.6,28.9,29.3,7291000.0
2020-10-08,29.6,29.8,28.75,29.75,3325100.0
2020-10-09,29.6,29.6,28.8,29.1,7027100.0
2020-10-12,29.1,30.0,28.95,30.0,4610800.0
2020-10-13,29.95,30.15,29.5,29.95,3518800.0
2020-10-14,29.9,29.95,29.5,29.95,5032300.0
2020-10-15,29.95,30.25,29.65,30.25,5559200.0
2020-10-16,30.1,30.5,30.0,30.45,6776800.0
2020-10-19,30.45,31.4,30.45,31.4,5537500.0
2020-10-20,31.2,31.6,31.0,31.35,6970900.0
2020-10-21,31.5,32.8,31.5,32.45,11358900.0
2020-10-22,32.5,33.5,31.7,33.5,12665400.0
2020-10-23,33.5,34.5,33.5,34.5,19261900.0
2020-10-26,34.45,34.45,33.7,34.2,5455400.0
2020-10-27,33.6,33.85,32.05,33.5,7806000.0
2020-10-28,33.4,33.4,32.15,32.5,8083800.0
2020-10-29,32.0,32.8,31.6,32.8,8708000.0
2020-10-30,32.7,33.8,32.5,33.7,6005600.0
2020-11-03,32.05,33.35,31.65,33.0,10374600.0
2020-11-04,33.7,33.85,32.85,33.85,4506700.0
2020-11-05,33.85,35.65,33.8,35.3,9977800.0
2020-11-06,35.3,35.3,34.4,34.75,11120600.0
2020-11-09,34.7,35.85,34.1,35.85,10681800.0
2020-11-10,36.1,38.6,36.1,38.3,24672800.0
2020-11-11,38.0,39.45,37.3,38.3,24016300.0
2020-11-13,37.2,38.75,37.0,38.75,10605800.0
2020-11-16,38.55,38.65,37.25,37.8,12749900.0
2020-11-17,38.15,38.4,37.6,38.4,5286000.0
2020-11-18,38.4,38.75,38.05,38.5,12278200.0
2020-11-19,38.1,38.5,37.6,38.0,9494600.0
2020-11-20,38.0,39.5,38.0,39.5,6949200.0
2020-11-23,39.4,40.5,38.55,38.55,10947700.0
2020-11-24,38.6,39.45,37.9,38.5,12815800.0
2020-11-25,38.5,38.65,37.25,37.3,12321100.0
2020-11-26,37.2,37.4,36.1,36.5,15411800.0
2020-11-27,36.2,36.75,35.65,36.0,64400700.0
2020-12-01,35.0,38.0,35.0,38.0,10176800.0
2020-12-02,37.9,38.35,37.1,38.2,9239800.0
2020-12-03,38.2,39.0,37.35,39.0,10784000.0
2020-12-04,38.75,38.85,37.5,37.6,10922800.0
2020-12-07,37.8,38.7,37.8,38.7,10097400.0
2020-12-09,38.6,38.8,37.9,37.9,6796300.0
2020-12-10,37.8,38.75,37.8,38.4,5970700.0
2020-12-11,39.0,39.7,38.8,39.2,12631500.0
2020-12-14,39.0,39.5,38.05,38.05,17303800.0
2020-12-15,38.25,38.6,38.05,38.15,10614500.0
2020-12-16,38.05,38.8,37.55,38.8,8773800.0
2020-12-17,38.3,38.45,37.7,37.85,16650500.0
2020-12-18,37.85,38.2,37.6,37.9,36566700.0
